TITULO;IMPACTO;TIEMPO_SOLUCION
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: RPARAMASIVAN BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 968846089599  Nombre: RAMESH PARAMASIVAN Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 25/11/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a RPARAMASIVAN en el esquema de RPARAMASIVAN.  4. CREATE  GRANT CREATE OBJETOS a RPARAMASIVAN  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to RPARAMASIVAN,  5. ALTER  GRANT ALTER OBJETOS a RPARAMASIVAN,  Eg: GRANT ALTER TABLE to RPARAMASIVAN, GRANT ALTER VIEW to RPARAMASIVAN, GRANT ALTER PROCEDURE to RPARAMASIVAN, GRANT ALTER SEQUENCE to RPARAMASIVAN, GRANT ALTER TRIGGER to RPARAMASIVAN, GRANT ALTER SYNONYM to RPARAMASIVAN,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to RPARAMASIVAN,  7. DROP  GRANT DROP OBJETOS a RPARAMASIVAN,  Eg: GRANT Drop TABLE to RPARAMASIVAN, GRANT Drop VIEW to RPARAMASIVAN, GRANT Drop PROCEDURE to RPARAMASIVAN, GRANT Drop SEQUENCE to RPARAMASIVAN, GRANT Drop TRIGGER to RPARAMASIVAN, GRANT Drop SYNONYM to RPARAMASIVAN,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: AKUMAR BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1078594  Nombre: Ashay Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 25/11/2024  Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  6. Permiso de execute DBMS_PROFILER;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: GKUMAR BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 531409  Nombre: Gaurav Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 25/11/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a GKUMAR en el esquema de GKUMAR.  4.GRANT select sobre el esquema ADMFCA,  5.ALTER user GKUMAR QUOTA 100M on USERS,  6.GRANT 15GB TABLESPACE to GKUMAR,  7. CREATE  GRANT CREATE OBJETOS a GKUMAR,  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to GKUMAR,  8. ALTER  GRANT ALTER OBJETOS a GKUMAR,  Eg: GRANT ALTER TABLE to GKUMAR, GRANT ALTER VIEW to GKUMAR, GRANT ALTER PROCEDURE to GKUMAR, GRANT ALTER SEQUENCE to GKUMAR, GRANT ALTER TRIGGER to GKUMAR, GRANT ALTER SYNONYM to GKUMAR,  9. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to GKUMAR,  10. DROP  GRANT DROP OBJETOS a GKUMAR,  Eg: GRANT Drop TABLE to GKUMAR, GRANT Drop VIEW to GKUMAR, GRANT Drop PROCEDURE to GKUMAR, GRANT Drop SEQUENCE to GKUMAR, GRANT Drop TRIGGER to GKUMAR, GRANT Drop SYNONYM to GKUMAR,  11. Asigna el perfile de APL_SOPORTE_DML,  12. grant select on admfca.cltm_product_cu to GKUMAR,  13. grant select on admfca.cltm_product_class to GKUMAR,  14. grant select on admfca.CLTM_ECONOMIC_DESTINATION to GKUMAR,  15. grant select on admfca.cltm_product_c1 to GKUMAR,  16. grant select on admfca.acvw_all_ac_entries to GKUMAR,  17. grant select on admfca.cltm_product to GKUMAR,  18. grant select on admfca.cltb_amount_recd to GKUMAR,;Baja;30
Se solicita la instalación del siguiente objeto se debe ejecutar en el servidor VWPSTABOG15-49\SPCONS11,62039 para la Base de Datos SERIVANETBO_13 y para SerivaNetBO_TV   tbl_Ser_SwiftFpXml.sql  Se debe tener encuenta que después de ejecutar este objeto avisarnos para proceder con la ejecución de la data;Baja;30
Se solicita la instalación de los procedimientos almacenados adjuntos en el siguiente orden  Es importante resaltar que se deben ejecutar en el servidor VWPSTABOG15-49\SPCONS11,62039 para la Base de Datos SERIVANETBO_13  SSP_FWD_INTERPOLACIONCURVAS_OCC SSP_FWD_OBTENERINVENTARIO_OCC SSP_FWD_REPACTUALIZAROPERASIMULAR SSP_GEN_SIMULACIONOPERACION.sql  Los siguientes procedimientos se deben ejecutar en la Base de datos de SerivaNetBO_TV   SSP_FWD_INTERPOLACIONCURVAS_OCC SSP_FWD_OBTENERINVENTARIO_OCC SSP_FWD_REPACTUALIZAROPERASIMULAR SSP_GEN_SIMULACIONOPERACION.sql;Baja;30
Cordial saludo. Solicitamos su valiosa colaboración para la revisión de las BD e instancias que están alojadas en el servidor XSTACAL03- el cual se apagara por espacio de 2 horas aprox. Fecha: Sábado 23 de Nov desde las 10:00 pm. El especialista nos informa con que las BD bajan y suben de forma controlada con el SO, en caso de presentar alguna inconsistencia se hará la llamada respectiva al disponible en turno. Gracias.;Sin Definir;30
Buenas tardes  Se solicitan permisos de DB_DATAWRITER  ( Insert,Update y Delete) para las bases de datos  VWPSTABOG15-49\SPCONS11,62039, para el usurario ymartinezm - (90035433) para el dia 23 de noviembre poder realizar la saida a produccion la cual  esta bajo el cambio  C39533  Usuario red:  Yudy Alejandra Martinez Meneses Nombre usuario:  ymartinezm BD:     VWPSTABOG15-49\SPCONS11_SerivaNetBO_13 BD:     VWPSTABOG15-49\SPCONS11_SerivaNetBO_TV Aplicación:   Seriva ambiente:   Producción Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Empleado Código empleado O Cedula: 1023966166 Permisos:   DB_DATAWRITER  ( Insert,Update y Delete)  -Servidor: VWPSTABOG15-49 -Base de datos: VWPSTABOG15-49\SPCONS11,62039  Adicionalmente se adjunta los scripts a ejecutar  y las evidencias de la ejecucion en QA;Baja;30
Se requiere ejecutar un script para actualizar el anterior código de intranet para los usuarios NEXA ya que con el nuevo cambio se requiere diferenciar estos usuarios de los usuarios banco que puedan coincidir esto se realizara con el usuario de red en la base de datos ADMBLOQMON Lo anterior hace parte de la solución para quitar la funcionalidad de acceso a esta app desde la intranet;Baja;30
Descripción General: Se requieren permisos para ajuste de campos, en las diferentes tablas que se requiera debido a los prestamos que serán migrados por la célula Merge.  usuario:OESPINOSA BD: OPODS	apbog33a-apbog34b  Aplicación: ODS ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Funcionario Código empleado & Nombre: 10072004	OSCAR HERNANDO ESPINOSA TABARES Fin de la vigencia: 27/11/2024  Permisos: SELECT - INSERT - UPDATE - DELETE en todas las tablas del esquema ADMODS  Tipo objetos : todas las TABLAS Esquema : ADMODS  Roles (Si los conoce): NA Justificación: Actualización de información en prestamos que serán migrados por la Celula Merge, esto serviría para no mandar información errónea a los diferentes legados o integraciones que toman como fuente de información ODS;Baja;30
Solicitud de permisos para ejecutar Script sobre la BD OPACE, para el control de cambios para encendido de blobs Nombre completo del funcionario que va a ejercer la tarea: Diana Maria Alarcón Rubiano Usuario de red:	DALARCONR Dias que se solicitan los permisos : 3 dias Fecha Inicio: 23 de Noviembre de 2024 Fecha finalización : 25  de noviembre Código de empleado:	N/A Base de datos y aplicativo al cual debe ingresar:	BASE DE DATOS:OPACE  ESQUEMA:ADMESB  TABLAS:TODAS Permisos que requiere tener sobre la Base de Datos: Select,  Modificar, Eliminar, insertar Justificación de la solicitud: ejecutar Script sobre la BD OPACE,  para encendido de blobs en produccion Se adjuntan insert a ejecutar en la BD;Baja;30
El proyecto  de migración de los créditos de SIIF A Flexcube solicita la modificación de estado a 910 'CREDITO_MIGRADO_FC' de los créditos  migrados el pasado 16/11/2024. Solicitan el cambio  de estado  en la tabla SIIL01  y  la fecha de proceso  en la tabla SIIL03 con el fin de que no afecten los reportes que salen de SIIF. el proyecto  lo  solicita a través del RF632612 donde se adjunta el visto  bueno de la gerencia del  área y  los script para ejecución.;Baja;30
Se requiere compilar el paquete USR_APLSARC.PKGCOSECHAS  en la base de datos OPSARC, servidor LPBOG38V, contenedor OPCDB27. Adjunto paquete;Baja;30
Adelantar el proceso de estadísticas del domingo 24 de noviembre para el sábado 23 de noviembre a las 7 pm;Sin Definir;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: AFPINZON BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1221978010  Nombre: Andres Felipe Pinzon Baldio Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024   Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permiso de execute dbms_scheduler paquete y crear los Jobs.  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  6. Permiso de execute DBMS_PROFILER  7. Permisos de EXECUTE sobre DBMS_LOCK  8. Permisos de EXECUTE DBMS_MONITOR  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: AKUMARP BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 854710279766  Nombre: Anuraj Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024   Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permiso de execute dbms_scheduler paquete y crear los Jobs.  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  6. Permiso de execute DBMS_PROFILER  7. Permisos de EXECUTE sobre DBMS_LOCK  8. Permisos de EXECUTE DBMS_MONITOR  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: VKUMAR BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1078594  Nombre: Venkata Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024  Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  6. Permiso de execute DBMS_PROFILER;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes usuario: AKUMAR BD: OPCBSP Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 1078594  Nombre: Ashay Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024  Permisos: SELECT, DML Tipo objetos : TABLAS esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga: 1. Permisos DML para las siguientes tablas:   plsql_profiler_runs   plsql_profiler_data   plsql_profiler_units  2. Permiso de Execute, DML, Select sobre los objetos nuevos de los esquemas (FCJADM, FCJADM_PR y ADMFCA)  3. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  4. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  5. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  6. Permiso de execute DBMS_PROFILER;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: GKUMAR BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 531409  Nombre: Gaurav Kumar Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a GKUMAR en el esquema de GKUMAR.  4.GRANT select sobre el esquema ADMFCA,  5.ALTER user GKUMAR QUOTA 100M on USERS,  6.GRANT 15GB TABLESPACE to GKUMAR,  7. CREATE  GRANT CREATE OBJETOS a GKUMAR,  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to GKUMAR,  8. ALTER  GRANT ALTER OBJETOS a GKUMAR,  Eg: GRANT ALTER TABLE to GKUMAR, GRANT ALTER VIEW to GKUMAR, GRANT ALTER PROCEDURE to GKUMAR, GRANT ALTER SEQUENCE to GKUMAR, GRANT ALTER TRIGGER to GKUMAR, GRANT ALTER SYNONYM to GKUMAR,  9. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to GKUMAR,  10. DROP  GRANT DROP OBJETOS a GKUMAR,  Eg: GRANT Drop TABLE to GKUMAR, GRANT Drop VIEW to GKUMAR, GRANT Drop PROCEDURE to GKUMAR, GRANT Drop SEQUENCE to GKUMAR, GRANT Drop TRIGGER to GKUMAR, GRANT Drop SYNONYM to GKUMAR,  11. Asigna el perfile de APL_SOPORTE_DML,  12. grant select on admfca.cltm_product_cu to GKUMAR,  13. grant select on admfca.cltm_product_class to GKUMAR,  14. grant select on admfca.CLTM_ECONOMIC_DESTINATION to GKUMAR,  15. grant select on admfca.cltm_product_c1 to GKUMAR,  16. grant select on admfca.acvw_all_ac_entries to GKUMAR,  17. grant select on admfca.cltm_product to GKUMAR,  18. grant select on admfca.cltb_amount_recd to GKUMAR,;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: PSAHALLY BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 367423  Nombre: Puttalingegowda Sahally Lingaiah Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a PSAHALLY en el esquema de PSAHALLY.  4. CREATE  GRANT CREATE OBJETOS a PSAHALLY  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to PSAHALLY,  5. ALTER  GRANT ALTER OBJETOS a PSAHALLY,  Eg: GRANT ALTER TABLE to PSAHALLY, GRANT ALTER VIEW to PSAHALLY, GRANT ALTER PROCEDURE to PSAHALLY, GRANT ALTER SEQUENCE to PSAHALLY, GRANT ALTER TRIGGER to PSAHALLY, GRANT ALTER SYNONYM to PSAHALLY,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to PSAHALLY,  7. DROP  GRANT DROP OBJETOS a PSAHALLY,  Eg: GRANT Drop TABLE to PSAHALLY, GRANT Drop VIEW to PSAHALLY, GRANT Drop PROCEDURE to PSAHALLY, GRANT Drop SEQUENCE to PSAHALLY, GRANT Drop TRIGGER to PSAHALLY, GRANT Drop SYNONYM to PSAHALLY,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
Descripción General: Se requieren permisos para atender cierre y los temas urgentes. Hay muchos problemas activos/incidentes en Activas. Por lo tanto, estaremos automatizando los scripts para tener una pronta solución de los IM para el área de soporte G-OS23.  usuario: RPARAMASIVAN BD: OPFCGGUS Aplicación: FLEXCUBE ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Proveedor Código empleado O Cedula: 968846089599  Nombre: RAMESH PARAMASIVAN Perfil: Proveedor Sophos Vigencia: 5 días Fin de la vigencia: 29/11/2024   Permisos: EXECUTE Tipo objetos : FUNCTION, PROCEDURE, PACKAGE, PACKAGE BODY, TRIGGER, SEQUENCE, SYNONYM, VIEW esquema : FCJADM, FCJADM_PR y ADMFCA Objeto: TODOS  Además asegurar que el usuario tenga:  1. Permisos para crear jobs(execute sobre la DBM_SCHEDULER) (IMPORTANTE! de manera directa al usuario)  2. Permisos de select y Execute sobre los objetos: dba_% all_% user_% gv$% v$% dbms_%  3. Permisos por Create DBA Jobs. (Importante)  Roles (Si los conoce): NA Justificación: Con el fin de atender procesos que fallen en el fin de dia y temas urgentes se requieren estos permisos  -----------------------------------------------------------------------------------  GRANT PERMISOS DE DDL a RPARAMASIVAN en el esquema de RPARAMASIVAN.  4. CREATE  GRANT CREATE OBJETOS a RPARAMASIVAN  Eg: GRANT CREATE TABLE, VIEW, CREATE PROCEDURE, CREATE SEQUENCE, CREATE TRIGGER, CREATE SYNONYM, etc to RPARAMASIVAN,  5. ALTER  GRANT ALTER OBJETOS a RPARAMASIVAN,  Eg: GRANT ALTER TABLE to RPARAMASIVAN, GRANT ALTER VIEW to RPARAMASIVAN, GRANT ALTER PROCEDURE to RPARAMASIVAN, GRANT ALTER SEQUENCE to RPARAMASIVAN, GRANT ALTER TRIGGER to RPARAMASIVAN, GRANT ALTER SYNONYM to RPARAMASIVAN,  6. INSERT, UPDATE y DELETE  GRANT INSERT, UPDATE y DELETE TABLE to RPARAMASIVAN,  7. DROP  GRANT DROP OBJETOS a RPARAMASIVAN,  Eg: GRANT Drop TABLE to RPARAMASIVAN, GRANT Drop VIEW to RPARAMASIVAN, GRANT Drop PROCEDURE to RPARAMASIVAN, GRANT Drop SEQUENCE to RPARAMASIVAN, GRANT Drop TRIGGER to RPARAMASIVAN, GRANT Drop SYNONYM to RPARAMASIVAN,  8. Asigna el perfile de APL_SOPORTE_DML;Baja;30
Se requiere la compilación de 1 paquetes de la nueva version con ajustes presentados a la fuente activas del desarrollo de cfen  en esquema de admformatos, cdatos producción adicional se generara la copia del paquete actual.;Baja;30
se realizara despliegue version 1 del requerimiento TCP301 - Ajustar la funcionalidad para generación de reportes a centrales de riesgo. este despliegue corresponde a 5 cambios realizados entre los tres paquetes, los cuales se compilaran en produccion: PKGCARTERATOTAL PKGCARTERATOTAL_TC PKGCARTERATOTAL_TC_INI tambien se debe realizar la ejecucion de un script el cual mueve unas observaciones de un campo a otro en la tabla tblcastigos: script_para modificar las observaciones de tblcastigos.sql;Baja;30
Descripción General: Se requieren permisos para ajuste de campos, en las diferentes tablas que se requiera debido a los prestamos que serán migrados por la célula Merge.  usuario:BAMEDINA BD: OPODS	apbog33a-apbog34b  Aplicación: ODS ambiente: PRODUCCION Tiempo (Vigencia): 5 Días Datos enmascarados: NO Tipo de persona: Funcionario Código empleado & Nombre: 90026302	BRAYAN ANDRES MEDINA MAZUERA Fin de la vigencia: 01/12/2024  Permisos: SELECT - INSERT - UPDATE - DELETE en todas las tablas del esquema ADMODS  Tipo objetos : todas las TABLAS Esquema : ADMODS  Roles (Si los conoce): NA Justificación: Actualización de información en prestamos que serán migrados por la Celula Merge, esto serviría para no mandar información errónea a los diferentes legados o integraciones que toman como fuente de información ODS;Baja;30
Realizar la ejecución de los scripts adjuntos en la base de datos OPSARC, LPBOG38V, contenedor OPCDB27. Por recomendación de Jose Johany Castro se solicita realizar la ejecución de los scripts con el usuario SYS directamente en el servidor LPBOG38V;Baja;30
SERVIDORES AIX Necesidad: Crecimiento vegetativo Servidores AIX: apbog124as-apbog125bs Tamaño: 1 discos  ASM de 80GB 1 discos  ASM de 220GB Tiempo proyectado: 3 mes Ambiente: Produccion BD : OPMDM;Baja;30
SERVIDORES AIX Necesidad: Crecimiento vegetativo Servidores AIX: apbog51a, apbog52b Tamaño: 300 GB  (3 discos 100GB) Tiempo proyectado: 3 Ambiente: Produccion BD :OPSTAGE;Baja;30
SERVIDORES AIX Necesidad: Crecimiento vegetativo Servidores AIX: apbog65a-apbog66b Tamaño: 3 discos de 100 GB para el ASM  DG + OPCBSPGG_DATA Ambiente: Produccion BD :OPCBSPGG;Baja;30
SERVIDORES AIX Necesidad: Crecimiento vegetativo Servidores AIX: apbog33a-apbog34b Tamaño: (1 TB) 2 discos ASM 500GB ambiente: Produccion BD : OPODS;Baja;30
SERVIDORES AIX Necesidad: Crecimiento vegetativo Servidores AIX: apbog55a/apbog56b Tamaño: 1200 GB  (12 discos 100GB) Tiempo proyectado: 3 Ambiente: Produccion BD :OPCBSP		;Baja;30
SERVIDORES AIX Necesidad: Crecimiento vegetativo Servidores LINUX (OVM): lpbog104v-lpbog105v Tamaño: 400 GB (2 discos 200B) Tiempo proyectado: 3 mes Ambiente: Produccion BD: OPICBSGG;Baja;30
Buenos dias, para control de cambios subir versiones de koncilia con el IM1213566  Instalar versión 1.61.25 Buenos días Solicito su amable colaboración para instalar el .Script_v1.61.25-Createtablesql parche koncilia para ejecutar a los servidores LPBOG104V-LPBOG105V con la base de datos OPKONC Gracias  descripción Corrección Bug en procesos Endeudamiento (Mantis 6843);Baja;30
